index,name,address,sido,gungu
941,중문점,제주특별자치도 서귀포시 중문동 천제연로185번길 1-3,제주특별자치도,제주특별자치도
942,중산점,경기도 고양시일산동구 탄중로 416 상가 109,경기도,경기도
943,중앙점(경주),경상북도 경주시 노동동 236-1,경상북도,경상북도
944,중촌점,대전광역시 중구 목동 목중로39번길 21,대전광역시,대전광역시
945,중탑점,경기도 성남시분당구 양현로 539. 매화근린상가1층 104,경기도,경기도
946,중화산동점,"전라북도 전주시완산구 따박골2길 3(중화산동2가, 1층)",전라북도,전라북도
947,중흥리점,충청남도 당진군 송악면 송악로 685,충청남도,충청남도
948,중흥설악점,경기도 부천시원미구 중동 1052 중흥주공상가 204,경기도,경기도
949,증산동점,서울특별시 은평구 증산동 159-14,서울특별시,서울특별시
950,지경리점,강원도 철원군 김화읍 청양로84,강원도,강원도
951,지곡점,충청남도 서산시 지곡면 무장리 920 오스카빌 103,충청남도,충청남도
952,지리산온천점,전라남도 구례군 산동면 관산리 715-2번지,전라남도,전라남도
953,지사분점점,경상북도 영주시 가흥동 530 시영상가 나동 102호,경상북도,경상북도
954,지원점,광주광역시 동구 용산동 282-2번지,광주광역시,광주광역시
955,지평점,경기도 양평군 지평면 지평의병로 96,경기도,경기도
956,직산부영점,충청남도 천안시서북구 직산읍 군수1길 10 부영아파트상가 107호,충청남도,충청남도
957,직산점,충청남도 천안시서북구 직산읍 삼은리 76-177,충청남도,충청남도
958,진달래점,서울특별시 강남구 역삼동 779-9,서울특별시,서울특별시
959,진도점,전라남도 진도군 진도읍 옥주길 22,전라남도,전라남도
960,진량점,경상북도 경산시 진량읍 황제리 70-1 창신황제상가 203,경상북도,경상북도
961,진보점,경상북도 청송군 진보면 진안리 384-4,경상북도,경상북도
962,진부점,강원도 평창군 진부면 진부중앙로 70,강원도,강원도
963,진우점,강원도 원주시 현충로 282(태장동),강원도,강원도
964,진잠점,대전광역시 유성구 원내동 343-6,대전광역시,대전광역시
965,진주대곡점,경상남도 진주시 대곡면 광석리 315-1,경상남도,경상남도
966,진천대곡점,대구광역시 달서구 상화로21길 49(진천동),대구광역시,대구광역시
967,진천점,"충청북도 진천군 진천읍 문화로 237-18, 101호",충청북도,충청북도
968,진평점,경상북도 구미시 인동22길 20 1층,경상북도,경상북도
969,진하점,울산광역시 울주군 서생면 깨목길 28,울산광역시,울산광역시
970,참이슬점,경기도 평택시 합정동 876-13,경기도,경기도
971,창녕점,경상남도 창녕군 창녕읍 명덕로 48,경상남도,경상남도
972,창동역점,서울특별시 도봉구 창동 135-14 1층 103,서울특별시,서울특별시
973,창동점,서울특별시 도봉구 덕릉로59길 28 (창동),서울특별시,서울특별시
974,창신동점,"서울특별시 종로구 지봉로5길 12, 1층(창신동)",서울특별시,서울특별시
975,창현점,경기도 남양주시 화도읍 탕헌로 749 신명상가 108호,경기도,경기도
976,천리점,경기도 용인시처인구 이동면 백옥대로 623,경기도,경기도
977,천마점,경기도 남양주시 화도읍 멋갓로28번길 36,경기도,경기도
978,천북점,충청남도 보령시 천북면 하궁길 2,충청남도,충청남도
979,천안3점,충청남도 천안시동남구 봉명동 봉정로 18,충청남도,충청남도
980,천안4점,충청남도 천안시동남구 오룡동 63-12,충청남도,충청남도
981,천안7단지점,"충청남도 천안시서북구 쌍용11길 57 109(쌍용동, 주공아파트 7단지상가)",충청남도,충청남도
982,천안백석점,충청남도 천안시서북구 백석5길 23-1(백석동),충청남도,충청남도
983,천안신당점,충청남도 천안시서북구 신당동 271-9,충청남도,충청남도
984,천안신방점,충청남도 천안시동남구 신방동 서부대로 257-8 대주피오레상가103 ,충청남도,충청남도
985,천왕점,"서울특별시 구로구 천왕로 56, 상가동1층102호(천왕동,천왕이펜하우스3단지)",서울특별시,서울특별시
986,천천2점,경기도 수원시장안구 화서동 706 진흥@상가 105,경기도,경기도
987,천호점,"서울특별시 강동구 천중로18길 53, 1층 (천호동)",서울특별시,서울특별시
988,철산2점,경기도 광명시 철산2동 156-1 1층,경기도,경기도
989,철산3점,"경기도 광명시 도덕공원로 21-1. 비02호(철산동,힐타운상가)",경기도,경기도
990,청당점,"충청남도 천안시동남구 청수10길 12, 101",충청남도,충청남도
991,청도점,경상북도 청도군 청도읍 청화로 202-2,경상북도,경상북도
992,청라2점,인천광역시 서구 청라루비로 144번길 6-6,인천광역시,인천광역시
993,청라점,충청남도 보령시 청라면 당안길1,충청남도,충청남도
994,청량리점,"서울특별시 동대문구 왕산로 247, 1층(청량리동)",서울특별시,서울특별시
995,청룡동점,서울특별시 관악구 청룡동 914-3,서울특별시,서울특별시
996,청룡점(천안),충청남도 천안시동남구   구성2길 1(구성동),충청남도,충청남도
997,청림점,경상북도 포항시남구 청림동 588-2번지,경상북도,경상북도
998,청북신도시점,경기도 평택시 청북면 옥길리 1165-7,경기도,경기도
999,청북점,경기도 평택시 청북읍 신포길56,경기도,경기도
1000,청양점,충청남도 청양군 청양읍 읍내리 203-40,충청남도,충청남도
1001,청일점,강원도 횡성군 청일면 유동로 18,강원도,강원도
1002,청주용암점,충청북도 청주시상당구 무농정로3번길 36(용암동),충청북도,충청북도
1003,청천2점,인천광역시 부평구 청천2동 11-35,인천광역시,인천광역시
1004,청풍점,"충청북도 제천시 청풍면 청풍호로58번길, 10-16",충청북도,충청북도
1005,초가점,경기도 포천시 소흘읍 검바위길 84,경기도,경기도
1006,초계점,경상남도 합천군 초계면 초계리 89-1,경상남도,경상남도
1007,초원점,충청남도 아산시 좌부동 84 초원상가 103,충청남도,충청남도
1008,초월점,경기도 광주시 초월읍 경춘대로 1043,경기도,경기도
1009,초읍점,부산광역시 부산진구 초읍동 271-4,부산광역시,부산광역시
1010,초지1점,경기도 안산시단원구 초지동 734-5 한양타워 114호,경기도,경기도
1011,총신대점,서울특별시 동작구 사당5동 213-7,서울특별시,서울특별시
1012,추풍령점,충청북도 영동군 추풍령면 신안로 52-1,충청북도,충청북도
1013,축산점,경상북도 영덕군 축산면 축산리 86-18,경상북도,경상북도
1014,춘천교대앞점,강원도 춘천시 공지로 111 ,강원도,강원도
1015,춘천명동점,강원도 춘천시 금강로76번길 (조양동),강원도,강원도
1016,춘천터미널점,강원도 춘천시 공지로 458(근화동),강원도,강원도
1017,춘천팔호광장점,강원도 춘천시 효자로 154(효자동),강원도,강원도
1018,춘천현대점,강원도 춘천시 삭주로 114(후평동),강원도,강원도
1019,충남덕산점,충청남도 예산군 덕산면 읍내리 342-1,충청남도,충청남도
1020,충청지사, ,,
1021,충효점,경상북도 경주시 충효중앙길 65(충효동),경상북도,경상북도
1022,칠곡2점,대구광역시 북구 구암동 674-4,대구광역시,대구광역시
1023,칠금점,"충청북도 충주시 금릉로 45, 109(칠금동, 현대아파트상가동)",충청북도,충청북도
1024,칠보점,경기도 수원시권선구 호매실동 470-8 상가 102,경기도,경기도
1025,칠성점,"대구광역시 북구 칠성로15길  8, 1층",대구광역시,대구광역시
1026,침산점,대구광역시 북구 침산동 1466-1,대구광역시,대구광역시
1027,탄방점,대전광역시 서구 탄방동 804,대전광역시,대전광역시
1028,탄현점,경기도 고양시일산서구 탄현로 74,경기도,경기도
1029,탕정점,충청남도 아산시 탕정면 탕정면로 230-11,충청남도,충청남도
1030,태백점,강원도 태백시 먹거리길 69,강원도,강원도
1031,태백주공점,강원도 태백시 감천로 28(황지동),강원도,강원도
1032,태안점,충청남도 태안군 태안읍 시장2길 42,충청남도,충청남도
1033,태장점,강원도 원주시 북원로 2696(태장동),강원도,강원도
1034,태전동점,경기도 광주시 태전동 676,경기도,경기도
1035,태전점,대구광역시 북구 태전동 162-30,대구광역시,대구광역시
1036,"태평1,3동점","경기도 성남시수정구 남문로 14(태평동, 1층)",경기도,경기도
1037,"태평2,4동점","경기도 성남시수정구 남문로102번길 1(태평동, 1층)",경기도,경기도
1038,태평2점,대전광역시 중구 태평동 334-7,대전광역시,대전광역시
1039,태평상가점,"인천광역시 계양구 계산4동 1085-2, 3 태평@상가 114",인천광역시,인천광역시
1040,테크노점(대구),대구광역시 달성군 유가면 봉리 608-1,대구광역시,대구광역시
1041,테크노점(아산),충청남도 아산시 둔포면 석곡리 1520 아산테크노빌딩 102,충청남도,충청남도
1042,토곡점,부산광역시 연제구 연산동 410-2,부산광역시,부산광역시
1043,통영1점,경상남도 통영시 북신동 32-35,경상남도,경상남도
1044,통영2점,경상남도 통영시 도천동 1021-1 영생상가나동 111호,경상남도,경상남도
1045,퇴계동점,"강원도 춘천시 춘주로147번길 10-14, 22/3(퇴계동)",강원도,강원도
1046,퇴계원점,경기도 남양주시 퇴계원면 경춘북로 520번길 4,경기도,경기도
1047,퇴계주공점,강원도 춘천시 지석로 74-11 A13(퇴계동),강원도,강원도
1048,퇴촌점,경기도 광주시 퇴촌면 광동로 97,경기도,경기도
1049,파동점,대구광역시 수성구 파동 199-22 1층,대구광역시,대구광역시
1050,파인힐(공단점),경기도 시흥시 마유로 226 120호,경기도,경기도
1051,파장2점,경기도 수원시장안구 파장동 627-4,경기도,경기도
1052,파장점,경기도 수원시장안구 정자동 435-2,경기도,경기도
1053,판암2점,대전광역시 동구 판암동 234 6단지상가 101,대전광역시,대전광역시
